client,flv_ok,bytes,duration_seconds,err
995,true,3292228,10.050,""
996,true,3292228,10.102,""
997,true,3292228,10.116,""
998,true,3292228,10.111,""
999,true,553053,10.141,""
1000,true,3292228,10.119,""
1001,true,2956890,10.108,""
1002,true,3231951,9.997,""
1003,true,3292228,10.072,""
1004,true,3292228,10.051,""
1005,true,3292228,10.068,""
1006,true,3292228,10.023,""
1007,true,2995458,10.014,""
1008,true,3292228,10.024,""
1009,true,3292228,10.025,""
1010,true,3292228,10.050,""
1011,true,3114319,10.123,""
1012,true,1261223,10.683,""
1013,true,3292228,10.031,""
1014,true,3292228,10.026,""
1015,true,3266113,10.014,""
1016,true,3292228,10.114,""
1017,true,2811462,10.003,""
1018,true,3069990,10.025,""
1019,true,3246718,10.005,""
1020,true,3292228,10.113,""
1021,true,3292228,10.108,""
1022,true,3292228,10.086,""
1023,true,3292228,10.073,""
AGGREGATE,,total_bytes=3136911563,elapsed=12.056,
